VARIABLES="time""xi""dxi""ddxi""phi""dphi""ddphi"
ZONE T="TH T1-94_A100 agua_new"
 2.010000e-01 -3.149278e-03 -7.276082e-02 -9.062599e-01 0 3.472998e-03 2.049568e+00
 2.020000e-01 -3.224382e-03 -7.366605e-02 -9.041962e-01 0 5.663862e-03 2.332159e+00
 2.030000e-01 -3.300400e-03 -7.457303e-02 -9.097670e-01 0 7.958160e-03 2.256439e+00
 2.040000e-01 -3.377150e-03 -7.548193e-02 -9.080272e-01 0 1.022474e-02 2.276728e+00
 2.050000e-01 -3.454630e-03 -7.639065e-02 -9.094155e-01 0 1.249875e-02 2.271291e+00
 2.060000e-01 -3.532841e-03 -7.730124e-02 -9.117609e-01 0 1.477077e-02 2.272748e+00
 2.070000e-01 -3.611783e-03 -7.821070e-02 -9.071508e-01 0 1.704333e-02 2.272358e+00
 2.080000e-01 -3.691456e-03 -7.911974e-02 -9.109271e-01 0 1.931574e-02 2.272462e+00
 2.090000e-01 -3.771860e-03 -8.002850e-02 -9.065920e-01 0 2.158819e-02 2.272434e+00
 2.100000e-01 -3.852812e-03 -8.093571e-02 -9.078364e-01 0 2.386062e-02 2.272442e+00
 2.110000e-01 -3.934495e-03 -8.184014e-02 -9.010333e-01 0 2.613306e-02 2.272440e+00
 2.120000e-01 -4.016818e-03 -8.274184e-02 -9.023635e-01 0 2.840550e-02 2.272440e+00
 2.130000e-01 -4.099963e-03 -8.364187e-02 -8.976860e-01 0 3.067794e-02 2.272440e+00
 2.140000e-01 -4.183748e-03 -8.453900e-02 -8.965872e-01 0 3.295039e-02 2.272440e+00
 2.150000e-01 -4.268263e-03 -8.543397e-02 -8.933403e-01 0 3.522283e-02 2.272440e+00
 2.160000e-01 -4.353510e-03 -8.632511e-02 -8.889487e-01 0 3.749527e-02 2.272440e+00
 2.170000e-01 -4.439579e-03 -8.721523e-02 -8.912817e-01 0 3.976771e-02 2.272440e+00
 2.180000e-01 -4.526470e-03 -8.810404e-02 -8.863420e-01 0 4.204015e-02 2.272440e+00
 2.190000e-01 -4.614000e-03 -8.898985e-02 -8.852883e-01 0 4.431259e-02 2.272440e+00
 2.200000e-01 -4.702262e-03 -8.987356e-02 -8.821238e-01 0 4.658503e-02 2.272440e+00
 2.210000e-01 -4.791255e-03 -9.075330e-02 -8.773574e-01 0 4.885747e-02 2.272440e+00
 2.220000e-01 -4.881161e-03 -9.162945e-02 -8.749491e-01 0 5.112991e-02 2.272440e+00
 2.230000e-01 -4.971890e-03 -9.250236e-02 -8.708685e-01 0 5.340235e-02 2.272440e+00
 2.240000e-01 -5.063440e-03 -9.337028e-02 -8.649614e-01 0 5.567479e-02 2.272440e+00
 2.250000e-01 -5.155905e-03 -9.423369e-02 -8.618713e-01 0 5.794723e-02 2.272440e+00
 2.260000e-01 -5.249283e-03 -9.509238e-02 -8.555002e-01 0 6.021967e-02 2.272440e+00
 2.270000e-01 -5.343575e-03 -9.594677e-02 -8.532764e-01 0 6.249211e-02 2.272440e+00
 2.280000e-01 -5.438781e-03 -9.679844e-02 -8.500647e-01 0 6.476455e-02 2.272440e+00
 2.290000e-01 -5.534900e-03 -9.764680e-02 -8.466565e-01 0 6.703699e-02 2.272440e+00
 2.300000e-01 -5.631933e-03 -9.849264e-02 -8.450207e-01 0 6.930943e-02 2.272440e+00
 2.310000e-01 -5.729880e-03 -9.933648e-02 -8.426532e-01 0 7.158187e-02 2.272440e+00
 2.320000e-01 -5.828831e-03 -1.001785e-01 -8.414393e-01 0 7.385431e-02 2.272440e+00
 2.330000e-01 -5.928697e-03 -1.010174e-01 -8.363434e-01 0 7.612675e-02 2.272440e+00
 2.340000e-01 -6.029567e-03 -1.018522e-01 -8.333026e-01 0 7.839919e-02 2.272440e+00
 2.350000e-01 -6.131443e-03 -1.026849e-01 -8.320831e-01 0 8.067163e-02 2.272440e+00
 2.360000e-01 -6.234323e-03 -1.035148e-01 -8.276821e-01 0 8.294407e-02 2.272440e+00
 2.370000e-01 -6.338209e-03 -1.043427e-01 -8.280266e-01 0 8.521651e-02 2.272440e+00
 2.380000e-01 -6.443100e-03 -1.051691e-01 -8.248897e-01 0 8.748895e-02 2.272440e+00
 2.390000e-01 -6.548904e-03 -1.059940e-01 -8.247732e-01 0 8.976139e-02 2.272440e+00
 2.400000e-01 -6.655805e-03 -1.068175e-01 -8.222172e-01 0 9.203383e-02 2.272440e+00
 2.410000e-01 -6.763619e-03 -1.076418e-01 -8.263972e-01 0 9.430627e-02 2.272440e+00
 2.420000e-01 -6.872347e-03 -1.084672e-01 -8.245527e-01 0 9.657871e-02 2.272440e+00
 2.430000e-01 -6.982080e-03 -1.092934e-01 -8.277506e-01 0 9.885116e-02 2.272440e+00
 2.440000e-01 -7.092727e-03 -1.101218e-01 -8.291241e-01 0 1.011236e-01 2.272440e+00
 2.450000e-01 -7.204379e-03 -1.109528e-01 -8.327510e-01 2.022472e-04 1.033960e-01 2.272440e+00
 2.460000e-01 -7.316945e-03 -1.117868e-01 -8.353493e-01 4.044944e-04 1.056685e-01 2.272440e+00
 2.470000e-01 -7.430332e-03 -1.126213e-01 -8.336482e-01 6.067416e-04 1.079409e-01 2.272440e+00
 2.480000e-01 -7.544725e-03 -1.134571e-01 -8.378542e-01 8.089888e-04 1.102134e-01 2.272440e+00
 2.490000e-01 -7.659941e-03 -1.142966e-01 -8.412100e-01 1.011236e-03 1.124858e-01 2.272440e+00
 2.500000e-01 -7.776070e-03 -1.151382e-01 -8.420589e-01 1.213483e-03 1.147582e-01 2.272440e+00
 2.510000e-01 -7.893112e-03 -1.159831e-01 -8.476286e-01 1.415730e-03 1.170307e-01 2.272440e+00
 2.520000e-01 -8.010886e-03 -1.168315e-01 -8.491397e-01 1.617978e-03 1.193031e-01 2.272440e+00
 2.530000e-01 -8.129573e-03 -1.176809e-01 -8.498437e-01 1.820225e-03 1.215756e-01 2.272440e+00
 2.540000e-01 -8.248991e-03 -1.185348e-01 -8.578360e-01 2.022472e-03 1.238480e-01 2.272440e+00
 2.550000e-01 -8.369232e-03 -1.193917e-01 -8.559604e-01 2.224719e-03 1.261204e-01 2.272440e+00
 2.560000e-01 -8.490112e-03 -1.202505e-01 -8.616303e-01 2.426966e-03 1.283929e-01 2.272440e+00
 2.570000e-01 -8.611814e-03 -1.211109e-01 -8.593058e-01 2.629213e-03 1.306653e-01 2.272440e+00
 2.580000e-01 -8.734247e-03 -1.219721e-01 -8.629332e-01 2.831461e-03 1.329378e-01 2.272440e+00
