Time [s]	Weight_X_Position_smooth_splines [deg]	dx\dt Weight_X_Position_smooth_splines [deg\s]	dx\dt^2 Weight_X_Position_smooth_splines [deg\s^2]	Weight_X_Position_original [deg]	Roll_angle_response_empty [deg]	Roll_angle_response_water [deg]	Roll_angle_response_oil [deg]	Roll_angle_response_glycerin [deg]
17.187	87.260306	147.51624	-902.88911	87.205056	4.518	0.018	-2.862	-5.832
17.188	87.407371	146.61408	-901.41639	87.351428	4.464	-0.018	-2.88	-5.886
17.189	87.553535	145.7134	-899.94367	87.4978	4.392	-0.036	-2.916	-5.922
17.19	87.698798	144.8142	-898.47095	87.644171	4.32	-0.054	-2.952	-5.958
17.191	87.843163	143.91646	-896.99823	87.790543	4.248	-0.09	-2.97	-5.994
17.192	87.986632	143.0202	-895.52551	87.936915	4.176	-0.108	-3.006	-6.03
17.193	88.129204	142.12541	-894.05279	88.083287	4.122	-0.126	-3.042	-6.084
17.194	88.270883	141.23209	-892.58007	88.229658	4.05	-0.162	-3.078	-6.12
17.195	88.411669	140.34025	-891.10735	88.37603	3.978	-0.18	-3.096	-6.156
17.196	88.551564	139.44988	-889.63463	88.530534	3.906	-0.198	-3.132	-6.192
17.197	88.690569	138.56098	-888.16191	88.668774	3.834	-0.234	-3.168	-6.246
17.198	88.828686	137.67356	-886.68919	88.815146	3.78	-0.252	-3.204	-6.282
17.199	88.965917	136.7876	-885.21647	88.961517	3.708	-0.288	-3.222	-6.318
17.2	89.102262	135.90312	-883.74375	89.099757	3.636	-0.306	-3.258	-6.354
17.201	89.237724	135.02011	-882.27103	89.229866	3.564	-0.324	-3.294	-6.39
17.202	89.372303	134.13858	-880.79831	89.368106	3.492	-0.36	-3.312	-6.444
17.203	89.506001	133.25852	-879.32559	89.498214	3.438	-0.378	-3.348	-6.48
17.204	89.63882	132.37993	-877.85287	89.628322	3.366	-0.396	-3.384	-6.516
17.205	89.770762	131.50281	-876.38015	89.75843	3.294	-0.432	-3.402	-6.552
17.206	89.901827	130.62717	-874.90743	89.880407	3.222	-0.45	-3.438	-6.588
17.207	90.032016	129.753	-873.43471	90.010515	3.15	-0.468	-3.474	-6.642
17.208	90.161333	128.8803	-871.96199	90.132492	3.078	-0.504	-3.51	-6.678
17.209	90.289778	128.00907	-870.48927	90.2626	3.024	-0.522	-3.528	-6.714
17.21	90.417352	127.13932	-869.01655	90.392708	2.952	-0.54	-3.564	-6.75
17.211	90.544057	126.27104	-867.54383	90.514685	2.88	-0.576	-3.6	-6.786
17.212	90.669894	125.40423	-866.07111	90.644793	2.808	-0.594	-3.618	-6.822
17.213	90.794866	124.5389	-864.59839	90.766769	2.736	-0.612	-3.654	-6.876
17.214	90.918972	123.67504	-863.12567	90.888746	2.664	-0.648	-3.69	-6.912
17.215	91.042216	122.81265	-861.65295	91.010722	2.61	-0.666	-3.708	-6.948
17.216	91.164598	121.95173	-860.18023	91.124567	2.538	-0.702	-3.744	-6.984
17.217	91.28612	121.09229	-858.70751	91.246544	2.466	-0.72	-3.78	-7.02
17.218	91.406783	120.23432	-857.23479	91.360388	2.394	-0.738	-3.798	-7.056
17.219	91.526589	119.37782	-855.76207	91.482365	2.322	-0.774	-3.834	-7.092
17.22	91.645539	118.52279	-854.28935	91.59621	2.25	-0.792	-3.87	-7.146
17.221	91.763635	117.66924	-852.81663	91.718186	2.196	-0.81	-3.906	-7.182
17.222	91.880878	116.81716	-851.34391	91.840162	2.124	-0.846	-3.924	-7.218
17.223	91.99727	115.96655	-849.87119	91.954007	2.052	-0.864	-3.96	-7.254
17.224	92.112812	115.11742	-848.39847	92.075984	1.98	-0.882	-3.996	-7.29
17.225	92.227505	114.26975	-846.92575	92.189828	1.908	-0.918	-4.014	-7.326
17.226	92.341352	113.42356	-845.45303	92.303673	1.836	-0.936	-4.05	-7.362
17.227	92.454353	112.57885	-843.98031	92.417518	1.764	-0.954	-4.086	-7.398
17.228	92.56651	111.7356	-842.50759	92.531363	1.71	-0.99	-4.104	-7.434
17.229	92.677825	110.89383	-841.03487	92.653339	1.638	-1.008	-4.14	-7.488
17.23	92.788298	110.05353	-839.56215	92.767184	1.566	-1.026	-4.158	-7.524
17.231	92.897932	109.21471	-838.08943	92.881028	1.494	-1.062	-4.194	-7.56
17.232	93.006728	108.37735	-836.61671	92.994873	1.422	-1.08	-4.23	-7.596
17.233	93.114688	107.54147	-835.14399	93.108718	1.35	-1.098	-4.248	-7.632
17.234	93.221812	106.70707	-833.67127	93.222563	1.278	-1.134	-4.284	-7.668
17.235	93.328102	105.87413	-832.19855	93.336407	1.224	-1.152	-4.32	-7.704
17.236	93.43356	105.04267	-830.72583	93.44212	1.152	-1.17	-4.338	-7.74
17.237	93.538188	104.21268	-829.25311	93.555965	1.08	-1.206	-4.374	-7.776
17.238	93.641986	103.38416	-827.78039	93.66981	1.008	-1.224	-4.41	-7.812
17.239	93.744957	102.55712	-826.30767	93.775523	0.936	-1.242	-4.428	-7.848
17.24	93.847101	101.73155	-824.83495	93.848709	0.864	-1.278	-4.464	-7.884
17.241	93.94842	100.90745	-823.36223	93.962553	0.792	-1.296	-4.482	-7.92
17.242	94.048916	100.08482	-821.88951	94.076398	0.72	-1.314	-4.518	-7.956
17.243	94.148591	99.263671	-820.41679	94.182111	0.666	-1.35	-4.554	-7.992
17.244	94.247444	98.44399	-818.94407	94.287824	0.594	-1.368	-4.572	-8.028
17.245	94.345479	97.625783	-817.47135	94.393537	0.522	-1.386	-4.608	-8.064
17.246	94.442696	96.808876	-816.66188	94.491118	0.45	-1.422	-4.644	-8.1
17.247	94.539097	95.99231	-816.47045	94.588699	0.378	-1.44	-4.662	-8.136
17.248	94.634681	95.175935	-816.27902	94.678149	0.306	-1.458	-4.698	-8.172
17.249	94.729449	94.359752	-816.08758	94.77573	0.234	-1.494	-4.716	-8.208
17.25	94.823401	93.54376	-815.89615	94.873311	0.162	-1.512	-4.752	-8.244
17.251	94.916536	92.727959	-815.70472	94.970892	0.09	-1.53	-4.788	-8.28
17.252	95.008857	91.91235	-815.51329	95.068473	0.036	-1.566	-4.806	-8.316
17.253	95.100361	91.096933	-815.32185	95.166055	-0.036	-1.584	-4.842	-8.352
17.254	95.19105	90.281707	-815.13042	95.255504	-0.108	-1.602	-4.86	-8.388
17.255	95.280925	89.466672	-814.93899	95.344954	-0.18	-1.638	-4.896	-8.424
17.256	95.369984	88.651829	-814.74756	95.434403	-0.252	-1.656	-4.932	-8.46
17.257	95.458228	87.837177	-814.55612	95.523852	-0.324	-1.674	-4.95	-8.496
17.258	95.545658	87.022717	-814.36469	95.613302	-0.396	-1.71	-4.986	-8.532
17.259	95.632274	86.208448	-814.17326	95.694619	-0.468	-1.728	-5.004	-8.568
17.26	95.718075	85.39437	-813.98183	95.775937	-0.54	-1.746	-5.04	-8.604
17.261	95.803063	84.580484	-813.79039	95.857255	-0.594	-1.764	-5.058	-8.64
17.262	95.887236	83.766789	-813.59896	95.946704	-0.666	-1.8	-5.094	-8.676
17.263	95.970596	82.953286	-813.40753	96.028022	-0.738	-1.818	-5.13	-8.712
17.264	96.053143	82.139974	-813.2161	96.10934	-0.81	-1.836	-5.148	-8.748
17.265	96.134876	81.326854	-813.02466	96.182525	-0.882	-1.872	-5.184	-8.784
17.266	96.215797	80.513925	-812.83323	96.263843	-0.954	-1.89	-5.202	-8.82
17.267	96.295904	79.701187	-812.6418	96.337029	-1.026	-1.908	-5.238	-8.856
17.268	96.375199	78.888641	-812.45037	96.418347	-1.098	-1.944	-5.256	-8.892
17.269	96.453682	78.076287	-812.25894	96.491532	-1.17	-1.962	-5.292	-8.928
17.27	96.531352	77.264123	-812.0675	96.57285	-1.242	-1.98	-5.31	-8.946
17.271	96.60821	76.452152	-811.87607	96.646036	-1.296	-2.016	-5.346	-8.982
17.272	96.684256	75.640371	-811.68464	96.719222	-1.368	-2.034	-5.364	-9.018
